"height [mm]","rad [mm]","w1 [mm]","w2 [mm]","Freq [GHz]","dB(S(1,1)) []"
13.4,13.6,3,3,4.52,-3.49801475225015
13.4,13.6,3,3,4.53,-3.56112766597732
13.4,13.6,3,3,4.54,-3.62803013694912
13.4,13.6,3,3,4.55,-3.69890361031487
13.4,13.6,3,3,4.56,-3.77392519680945
13.4,13.6,3,3,4.57,-3.85326582359744
13.4,13.6,3,3,4.58,-3.93708832391858
13.4,13.6,3,3,4.59,-4.02554549735803
13.4,13.6,3,3,4.6,-4.11877817655048
13.4,13.6,3,3,4.61,-4.21691333923393
13.4,13.6,3,3,4.62,-4.32006230654275
13.4,13.6,3,3,4.63,-4.42831906905455
13.4,13.6,3,3,4.64,-4.54175878121828
13.4,13.6,3,3,4.65,-4.66043646230626
13.4,13.6,3,3,4.66,-4.78438593795209
13.4,13.6,3,3,4.67,-4.91361905075909
13.4,13.6,3,3,4.68,-5.04812516158492
13.4,13.6,3,3,4.69,-5.18787095521385
13.4,13.6,3,3,4.7,-5.33280055557089
13.4,13.6,3,3,4.71,-5.48283594681836
13.4,13.6,3,3,4.72,-5.63787768802523
13.4,13.6,3,3,4.73,-5.79780590102338
13.4,13.6,3,3,4.74,-5.96248150393246
13.4,13.6,3,3,4.75,-6.13174765694873
13.4,13.6,3,3,4.76,-6.30543138257127
13.4,13.6,3,3,4.77,-6.48334531960196
13.4,13.6,3,3,4.78,-6.66528956903125
13.4,13.6,3,3,4.79,-6.85105359023861
13.4,13.6,3,3,4.8,-7.0404181076529
13.4,13.6,3,3,4.81,-7.23315699092549
13.4,13.6,3,3,4.82,-7.42903907552095
13.4,13.6,3,3,4.83,-7.62782989515996
13.4,13.6,3,3,4.84,-7.82929330249252
13.4,13.6,3,3,4.85,-8.03319295948228
13.4,13.6,3,3,4.86,-8.23929368402674
13.4,13.6,3,3,4.87,-8.44736264413803
13.4,13.6,3,3,4.88,-8.65717039542084
13.4,13.6,3,3,4.89,-8.86849176150818
13.4,13.6,3,3,4.9,-9.08110656049261
13.4,13.6,3,3,4.91,-9.29480018319066
13.4,13.6,3,3,4.92,-9.50936403131124
13.4,13.6,3,3,4.93,-9.7245958252875
13.4,13.6,3,3,4.94,-9.94029979272472
13.4,13.6,3,3,4.95,-10.1562867491673
13.4,13.6,3,3,4.96,-10.3723740832603
13.4,13.6,3,3,4.97,-10.5883856584379
13.4,13.6,3,3,4.98,-10.804151643073
13.4,13.6,3,3,4.99,-11.0195082806344
13.4,13.6,3,3,5,-11.2342976108601
13.8,13.6,2,2,1,-0.523087810130868
13.8,13.6,2,2,1.01,-0.520011281707996
13.8,13.6,2,2,1.02,-0.516945829447474
13.8,13.6,2,2,1.03,-0.513893054527153
13.8,13.6,2,2,1.04,-0.510854561822789
13.8,13.6,2,2,1.05,-0.507831958478617
13.8,13.6,2,2,1.06,-0.504826852485876
13.8,13.6,2,2,1.07,-0.50184085127273
13.8,13.6,2,2,1.08,-0.498875560308875
13.8,13.6,2,2,1.09,-0.495932581728123
13.8,13.6,2,2,1.1,-0.493013512972137
13.8,13.6,2,2,1.11,-0.4901199454584
13.8,13.6,2,2,1.12,-0.487253463275377
13.8,13.6,2,2,1.13,-0.484415641907748
13.8,13.6,2,2,1.14,-0.481608046994434
13.8,13.6,2,2,1.15,-0.478832233122006
13.8,13.6,2,2,1.16,-0.476089742655925
13.8,13.6,2,2,1.17,-0.473382104611935
13.8,13.6,2,2,1.18,-0.47071083356977
13.8,13.6,2,2,1.19,-0.468077428631092
13.8,13.6,2,2,1.2,-0.465483372423569
13.8,13.6,2,2,1.21,-0.462930130152691
13.8,13.6,2,2,1.22,-0.460419148702821
13.8,13.6,2,2,1.23,-0.457951855788755
13.8,13.6,2,2,1.24,-0.455529659158966
13.8,13.6,2,2,1.25,-0.453153945851434
13.8,13.6,2,2,1.26,-0.450826081502833
13.8,13.6,2,2,1.27,-0.448547409711642
13.8,13.6,2,2,1.28,-0.446319251455666
13.8,13.6,2,2,1.29,-0.444142904564062
13.8,13.6,2,2,1.3,-0.442019643244029
13.8,13.6,2,2,1.31,-0.439950717661973
13.8,13.6,2,2,1.32,-0.43793735357884
13.8,13.6,2,2,1.33,-0.435980752039205
13.8,13.6,2,2,1.34,-0.434082089113385
13.8,13.6,2,2,1.35,-0.432242515691814
13.8,13.6,2,2,1.36,-0.430463157330692
13.8,13.6,2,2,1.37,-0.42874511414777
13.8,13.6,2,2,1.38,-0.427089460766971
13.8,13.6,2,2,1.39,-0.425497246310355
13.8,13.6,2,2,1.4,-0.423969494435837
13.8,13.6,2,2,1.41,-0.422507203418923
13.8,13.6,2,2,1.42,-0.421111346276421
13.8,13.6,2,2,1.43,-0.419782870930151
13.8,13.6,2,2,1.44,-0.418522700408369
13.8,13.6,2,2,1.45,-0.417331733082445
13.8,13.6,2,2,1.46,-0.416210842936325
13.8,13.6,2,2,1.47,-0.415160879865952
13.8,13.6,2,2,1.48,-0.414182670005798
13.8,13.6,2,2,1.49,-0.413277016079361
13.8,13.6,2,2,1.5,-0.412444697770385
13.8,13.6,2,2,1.51,-0.411686472111281
13.8,13.6,2,2,1.52,-0.411003073885074
13.8,13.6,2,2,1.53,-0.41039521603694
13.8,13.6,2,2,1.54,-0.409863590091098
13.8,13.6,2,2,1.55,-0.409408866568654
13.8,13.6,2,2,1.56,-0.409031695401606
13.8,13.6,2,2,1.57,-0.408732706337889
13.8,13.6,2,2,1.58,-0.408512509332059
13.8,13.6,2,2,1.59,-0.40837169491568
13.8,13.6,2,2,1.6,-0.408310834541183
13.8,13.6,2,2,1.61,-0.408330480892252
13.8,13.6,2,2,1.62,-0.40843116815353
13.8,13.6,2,2,1.63,-0.408613412231465
13.8,13.6,2,2,1.64,-0.408877710917732
13.8,13.6,2,2,1.65,-0.409224543985625
13.8,13.6,2,2,1.66,-0.409654373209121
13.8,13.6,2,2,1.67,-0.410167642293184
13.8,13.6,2,2,1.68,-0.41076477670283
13.8,13.6,2,2,1.69,-0.411446183377198
13.8,13.6,2,2,1.7,-0.412212250313419
13.8,13.6,2,2,1.71,-0.413063346003525
13.8,13.6,2,2,1.72,-0.413999818705754
13.8,13.6,2,2,1.73,-0.415021995529614
13.8,13.6,2,2,1.74,-0.416130181311759
13.8,13.6,2,2,1.75,-0.417324657257028
13.8,13.6,2,2,1.76,-0.418605679316129
13.8,13.6,2,2,1.77,-0.419973476268058
13.8,13.6,2,2,1.78,-0.421428247471428
13.8,13.6,2,2,1.79,-0.422970160244773
13.8,13.6,2,2,1.8,-0.424599346830716
13.8,13.6,2,2,1.81,-0.426315900893503
13.8,13.6,2,2,1.82,-0.428119873492958
13.8,13.6,2,2,1.83,-0.430011268470637
13.8,13.6,2,2,1.84,-0.431990037175802
13.8,13.6,2,2,1.85,-0.4340560724493
13.8,13.6,2,2,1.86,-0.43620920177275
13.8,13.6,2,2,1.87,-0.438449179478101
13.8,13.6,2,2,1.88,-0.440775677898544
13.8,13.6,2,2,1.89,-0.443188277325613
13.8,13.6,2,2,1.9,-0.445686454618846
13.8,13.6,2,2,1.91,-0.448269570293111
13.8,13.6,2,2,1.92,-0.45093685388432
13.8,13.6,2,2,1.93,-0.453687387366169
13.8,13.6,2,2,1.94,-0.456520086358304
13.8,13.6,2,2,1.95,-0.459433678829044
13.8,13.6,2,2,1.96,-0.462426680952931
13.8,13.6,2,2,1.97,-0.465497369733846
13.8,13.6,2,2,1.98,-0.468643751947371
13.8,13.6,2,2,1.99,-0.471863528889917
13.8,13.6,2,2,2,-0.475154056345977
13.8,13.6,2,2,2.01,-0.478512299096655
13.8,13.6,2,2,2.02,-0.48193477919064
13.8,13.6,2,2,2.03,-0.4854175170811
13.8,13.6,2,2,2.04,-0.488955964595892
13.8,13.6,2,2,2.05,-0.49254492855159
13.8,13.6,2,2,2.06,-0.496178483640985
13.8,13.6,2,2,2.07,-0.499849873015885
13.8,13.6,2,2,2.08,-0.50355139474877
13.8,13.6,2,2,2.09,-0.507274272084802
13.8,13.6,2,2,2.1,-0.511008505086588
13.8,13.6,2,2,2.11,-0.514742700925677
13.8,13.6,2,2,2.12,-0.518463879685434
13.8,13.6,2,2,2.13,-0.522157252110575
13.8,13.6,2,2,2.14,-0.525805965274123
13.8,13.6,2,2,2.15,-0.529390811642569
13.8,13.6,2,2,2.16,-0.532889896524286
13.8,13.6,2,2,2.17,-0.53627825841715
13.8,13.6,2,2,2.18,-0.539527436382203
13.8,13.6,2,2,2.19,-0.542604978343718
13.8,13.6,2,2,2.2,-0.545473884279955
13.8,13.6,2,2,2.21,-0.548091978813005
13.8,13.6,2,2,2.22,-0.550411209014135
13.8,13.6,2,2,2.23,-0.55237686572478
13.8,13.6,2,2,2.24,-0.553926730950384
13.8,13.6,2,2,2.25,-0.554990160765881
13.8,13.6,2,2,2.26,-0.555487123877571
13.8,13.6,2,2,2.27,-0.555327232180672
13.8,13.6,2,2,2.28,-0.554408823596663
13.8,13.6,2,2,2.29,-0.552618192166647
13.8,13.6,2,2,2.3,-0.549829109641295
13.8,13.6,2,2,2.31,-0.545902851260806
13.8,13.6,2,2,2.32,-0.540689031127773
13.8,13.6,2,2,2.33,-0.534027674110258
13.8,13.6,2,2,2.34,-0.525753103580914
13.8,13.6,2,2,2.35,-0.515700403020317
13.8,13.6,2,2,2.36,-0.503715396842078
13.8,13.6,2,2,2.37,-0.489669250138704
13.8,13.6,2,2,2.38,-0.473478828447998
13.8,13.6,2,2,2.39,-0.455133752867443
13.8,13.6,2,2,2.4,-0.434730435427752
13.8,13.6,2,2,2.41,-0.412512040470452
13.8,13.6,2,2,2.42,-0.388911072568372
13.8,13.6,2,2,2.43,-0.364588116707339
13.8,13.6,2,2,2.44,-0.340456593139251
13.8,13.6,2,2,2.45,-0.317680437956872
13.8,13.6,2,2,2.46,-0.297631413059367
13.8,13.6,2,2,2.47,-0.281797607600408
13.8,13.6,2,2,2.48,-0.271645812607666
13.8,13.6,2,2,2.49,-0.268456032429374
13.8,13.6,2,2,2.5,-0.273160782583211
13.8,13.6,2,2,2.51,-0.286227360890174
13.8,13.6,2,2,2.52,-0.307612921440996
13.8,13.6,2,2,2.53,-0.336801801793081
13.8,13.6,2,2,2.54,-0.372910897530623
13.8,13.6,2,2,2.55,-0.414832350675148
13.8,13.6,2,2,2.56,-0.461379140909916
13.8,13.6,2,2,2.57,-0.511406913404508
13.8,13.6,2,2,2.58,-0.563898491522019
13.8,13.6,2,2,2.59,-0.618009786206075
13.8,13.6,2,2,2.6,-0.673083743167478
13.8,13.6,2,2,2.61,-0.72864211300241
13.8,13.6,2,2,2.62,-0.784364514067846
13.8,13.6,2,2,2.63,-0.840062206232369
13.8,13.6,2,2,2.64,-0.895651532629015
13.8,13.6,2,2,2.65,-0.95112984845646
13.8,13.6,2,2,2.66,-1.0065551994008
13.8,13.6,2,2,2.67,-1.06203002348383
13.8,13.6,2,2,2.68,-1.11768860374584
13.8,13.6,2,2,2.69,-1.17368775258884
13.8,13.6,2,2,2.7,-1.23020014330943
13.8,13.6,2,2,2.71,-1.28740973611195
13.8,13.6,2,2,2.72,-1.34550882104758
13.8,13.6,2,2,2.73,-1.40469628782521
13.8,13.6,2,2,2.74,-1.46517681618077
13.8,13.6,2,2,2.75,-1.52716075342767
13.8,13.6,2,2,2.76,-1.59086450594494
13.8,13.6,2,2,2.77,-1.656511319246
13.8,13.6,2,2,2.78,-1.72433235855304
13.8,13.6,2,2,2.79,-1.79456803042835
13.8,13.6,2,2,2.8,-1.86746950785088
13.8,13.6,2,2,2.81,-1.943300437798
13.8,13.6,2,2,2.82,-2.02233882323981
13.8,13.6,2,2,2.83,-2.10487908155193
13.8,13.6,2,2,2.84,-2.19123428955219
13.8,13.6,2,2,2.85,-2.2817386323359
13.8,13.6,2,2,2.86,-2.37675007935934
13.8,13.6,2,2,2.87,-2.47665331724002
13.8,13.6,2,2,2.88,-2.58186297488306
13.8,13.6,2,2,2.89,-2.6928271831519
13.8,13.6,2,2,2.9,-2.81003151871986
13.8,13.6,2,2,2.91,-2.93400339033018
13.8,13.6,2,2,2.92,-3.06531693586576
13.8,13.6,2,2,2.93,-3.20459851087303
13.8,13.6,2,2,2.94,-3.35253286409039
13.8,13.6,2,2,2.95,-3.50987011384193
13.8,13.6,2,2,2.96,-3.67743366180071
13.8,13.6,2,2,2.97,-3.8561292087759
13.8,13.6,2,2,2.98,-4.04695507230245
13.8,13.6,2,2,2.99,-4.25101404973496
13.8,13.6,2,2,3,-4.46952712548231
13.8,13.6,2,2,3.01,-4.70384938956157
13.8,13.6,2,2,3.02,-4.95548861964201
13.8,13.6,2,2,3.03,-5.22612708289029
13.8,13.6,2,2,3.04,-5.51764723881918
13.8,13.6,2,2,3.05,-5.83216216843084
13.8,13.6,2,2,3.06,-6.17205170914448
13.8,13.6,2,2,3.07,-6.54000541367918
13.8,13.6,2,2,3.08,-6.93907351348361
13.8,13.6,2,2,3.09,-7.37272691929018
13.8,13.6,2,2,3.1,-7.84492664554686
13.8,13.6,2,2,3.11,-8.36020129313465
13.8,13.6,2,2,3.12,-8.92372707623808
13.8,13.6,2,2,3.13,-9.54139558284997
13.8,13.6,2,2,3.14,-10.2198340815056
13.8,13.6,2,2,3.15,-10.9662988064935
13.8,13.6,2,2,3.16,-11.7882649940753
13.8,13.6,2,2,3.17,-12.6923273979114
13.8,13.6,2,2,3.18,-13.681576786152
13.8,13.6,2,2,3.19,-14.7497213048276
13.8,13.6,2,2,3.2,-15.8687687888292
13.8,13.6,2,2,3.21,-16.9664338283447
13.8,13.6,2,2,3.22,-17.8973291669174
13.8,13.6,2,2,3.23,-18.4454059690827
13.8,13.6,2,2,3.24,-18.4274438253453
13.8,13.6,2,2,3.25,-17.8494241449025
13.8,13.6,2,2,3.26,-16.9006576662008
13.8,13.6,2,2,3.27,-15.79508092492
13.8,13.6,2,2,3.28,-14.6738560451958
13.8,13.6,2,2,3.29,-13.6063160584736
13.8,13.6,2,2,3.3,-12.6189444133622
13.8,13.6,2,2,3.31,-11.717385983198
13.8,13.6,2,2,3.32,-10.8983247446099
13.8,13.6,2,2,3.33,-10.155127278121
13.8,13.6,2,2,3.34,-9.48035400497494
13.8,13.6,2,2,3.35,-8.86680761652385
13.8,13.6,2,2,3.36,-8.3079207277979
13.8,13.6,2,2,3.37,-7.79785354174452
13.8,13.6,2,2,3.38,-7.33147056847789
13.8,13.6,2,2,3.39,-6.90427264031742
13.8,13.6,2,2,3.4,-6.51231785631276
13.8,13.6,2,2,3.41,-6.15214553397801
13.8,13.6,2,2,3.42,-5.82070833493318
13.8,13.6,2,2,3.43,-5.51531376670295
13.8,13.6,2,2,3.44,-5.23357460025759
13.8,13.6,2,2,3.45,-4.97336714166406
13.8,13.6,2,2,3.46,-4.73279617083535
13.8,13.6,2,2,3.47,-4.51016543441805
13.8,13.6,2,2,3.48,-4.30395272447999
13.8,13.6,2,2,3.49,-4.11278873172975
13.8,13.6,2,2,3.5,-3.93543900722613
13.8,13.6,2,2,3.51,-3.77078849155028
13.8,13.6,2,2,3.52,-3.61782817406436
13.8,13.6,2,2,3.53,-3.47564352902123
13.8,13.6,2,2,3.54,-3.34340444277565
13.8,13.6,2,2,3.55,-3.22035640013252
13.8,13.6,2,2,3.56,-3.10581274061938
13.8,13.6,2,2,3.57,-2.9991478294537
13.8,13.6,2,2,3.58,-2.89979101504264
13.8,13.6,2,2,3.59,-2.8072212664891
13.8,13.6,2,2,3.6,-2.72096240195282
13.8,13.6,2,2,3.61,-2.64057883275048
13.8,13.6,2,2,3.62,-2.56567175948544
13.8,13.6,2,2,3.63,-2.49587576583462
13.8,13.6,2,2,3.64,-2.43085576331569
13.8,13.6,2,2,3.65,-2.37030424674765
13.8,13.6,2,2,3.66,-2.31393882546164
13.8,13.6,2,2,3.67,-2.26149999981929
13.8,13.6,2,2,3.68,-2.21274915641092
13.8,13.6,2,2,3.69,-2.1674667585613
13.8,13.6,2,2,3.7,-2.12545071156362
13.8,13.6,2,2,3.71,-2.08651488447203
13.8,13.6,2,2,3.72,-2.05048777237198
13.8,13.6,2,2,3.73,-2.01721128486624
13.8,13.6,2,2,3.74,-1.98653964810398
13.8,13.6,2,2,3.75,-1.95833840907417
13.8,13.6,2,2,3.76,-1.93248353211099
13.8,13.6,2,2,3.77,-1.90886057864024
13.8,13.6,2,2,3.78,-1.88736396215221
13.8,13.6,2,2,3.79,-1.86789627123342
13.8,13.6,2,2,3.8,-1.85036765424134
13.8,13.6,2,2,3.81,-1.8346952598747
13.8,13.6,2,2,3.82,-1.8208027284869
13.8,13.6,2,2,3.83,-1.80861972951991
13.8,13.6,2,2,3.84,-1.79808154090947
13.8,13.6,2,2,3.85,-1.78912866673421
13.8,13.6,2,2,3.86,-1.78170648975906
13.8,13.6,2,2,3.87,-1.77576495586019
13.8,13.6,2,2,3.88,-1.77125828762007
13.8,13.6,2,2,3.89,-1.76814472465087
13.8,13.6,2,2,3.9,-1.76638628844454
13.8,13.6,2,2,3.91,-1.7659485697624
13.8,13.6,2,2,3.92,-1.76680053676809
13.8,13.6,2,2,3.93,-1.76891436227667
13.8,13.6,2,2,3.94,-1.77226526864215
13.8,13.6,2,2,3.95,-1.77683138893668
13.8,13.6,2,2,3.96,-1.78259364318805
13.8,13.6,2,2,3.97,-1.78953562853973
13.8,13.6,2,2,3.98,-1.79764352227862
13.8,13.6,2,2,3.99,-1.80690599674178
13.8,13.6,2,2,4,-1.81731414516387
13.8,13.6,2,2,4.01,-1.82886141756221
13.8,13.6,2,2,4.02,-1.84154356577512
13.8,13.6,2,2,4.03,-1.85535859677251
13.8,13.6,2,2,4.04,-1.87030673334297
13.8,13.6,2,2,4.05,-1.8863903812294
13.8,13.6,2,2,4.06,-1.90361410173427
13.8,13.6,2,2,4.07,-1.9219845887449
13.8,13.6,2,2,4.08,-1.94151064903905
13.8,13.6,2,2,4.09,-1.96220318462111
13.8,13.6,2,2,4.1,-1.98407517571289
13.8,13.6,2,2,4.11,-2.00714166288176
13.8,13.6,2,2,4.12,-2.03141972664335
13.8,13.6,2,2,4.13,-2.05692846273751
13.8,13.6,2,2,4.14,-2.08368895116574
13.8,13.6,2,2,4.15,-2.11172421703336
13.8,13.6,2,2,4.16,-2.14105918130853
13.8,13.6,2,2,4.17,-2.17172059988003
13.8,13.6,2,2,4.18,-2.20373698988203
13.8,13.6,2,2,4.19,-2.23713854334523
13.8,13.6,2,2,4.2,-2.27195703009001
13.8,13.6,2,2,4.21,-2.30822569478875
13.8,13.6,2,2,4.22,-2.34597915784107
13.8,13.6,2,2,4.23,-2.3852533369007
13.8,13.6,2,2,4.24,-2.42608541662609
13.8,13.6,2,2,4.25,-2.46851390989693
13.8,13.6,2,2,4.26,-2.51257887610066
13.8,13.6,2,2,4.27,-2.55832239315406
13.8,13.6,2,2,4.28,-2.60578942158826
13.8,13.6,2,2,4.29,-2.65502925222116
13.8,13.6,2,2,4.3,-2.70609779184067
13.8,13.6,2,2,4.31,-2.75906100602711
13.8,13.6,2,2,4.32,-2.8139998853242
13.8,13.6,2,2,4.33,-2.8710172915882
13.8,13.6,2,2,4.34,-2.93024690844896
13.8,13.6,2,2,4.35,-2.99186416398743
13.8,13.6,2,2,4.36,-3.05609829715306
13.8,13.6,2,2,4.37,-3.12324362107328
13.8,13.6,2,2,4.38,-3.19366657316205
13.8,13.6,2,2,4.39,-3.26780374933021
13.8,13.6,2,2,4.4,-3.34614569029179
13.8,13.6,2,2,4.41,-3.42920294301658
13.8,13.6,2,2,4.42,-3.51745569421658
13.8,13.6,2,2,4.43,-3.6112953250667
13.8,13.6,2,2,4.44,-3.71097251540097
13.8,13.6,2,2,4.45,-3.81656777573692
13.8,13.6,2,2,4.46,-3.92799415955174
13.8,13.6,2,2,4.47,-4.04503065749508
13.8,13.6,2,2,4.48,-4.16737435573876
13.8,13.6,2,2,4.49,-4.29469518287088
13.8,13.6,2,2,4.5,-4.42667995258367
13.8,13.6,2,2,4.51,-4.56305926670271
13.8,13.6,2,2,4.52,-4.70361749930091
13.8,13.6,2,2,4.53,-4.84819007136059
13.8,13.6,2,2,4.54,-4.99665331972449
13.8,13.6,2,2,4.55,-5.14891149341716
13.8,13.6,2,2,4.56,-5.3048839479621
13.8,13.6,2,2,4.57,-5.4644942187192
13.8,13.6,2,2,4.58,-5.62766164792687
13.8,13.6,2,2,4.59,-5.79429563879862
13.8,13.6,2,2,4.6,-5.96429231574696
13.8,13.6,2,2,4.61,-6.13753326723993
13.8,13.6,2,2,4.62,-6.31388604616029
13.8,13.6,2,2,4.63,-6.4932061432461
13.8,13.6,2,2,4.64,-6.67534019974906
13.8,13.6,2,2,4.65,-6.86013027066841
13.8,13.6,2,2,4.66,-7.04741898469207
13.8,13.6,2,2,4.67,-7.23705547140817
13.8,13.6,2,2,4.68,-7.42890194289201
13.8,13.6,2,2,4.69,-7.62284082867949
13.8,13.6,2,2,4.7,-7.81878237369824
13.8,13.6,2,2,4.71,-8.01667262094019
13.8,13.6,2,2,4.72,-8.21650171710969
13.8,13.6,2,2,4.73,-8.41831250232792
13.8,13.6,2,2,4.74,-8.62220937600691
13.8,13.6,2,2,4.75,-8.82836747173445
13.8,13.6,2,2,4.76,-9.03704222582388
13.8,13.6,2,2,4.77,-9.24857948856812
13.8,13.6,2,2,4.78,-9.46342640610185
13.8,13.6,2,2,4.79,-9.68214339687629
13.8,13.6,2,2,4.8,-9.90541766430105
13.8,13.6,2,2,4.81,-10.1340788326022
13.8,13.6,2,2,4.82,-10.3691174763338
13.8,13.6,2,2,4.83,-10.6117075503586
13.8,13.6,2,2,4.84,-10.8632340392738
13.8,13.6,2,2,4.85,-11.1253275676106
13.8,13.6,2,2,4.86,-11.3999082970031
13.8,13.6,2,2,4.87,-11.6892422643671
13.8,13.6,2,2,4.88,-11.9960145118376
13.8,13.6,2,2,4.89,-12.3234251256645
13.8,13.6,2,2,4.9,-12.675316965779
13.8,13.6,2,2,4.91,-13.056347981169
13.8,13.6,2,2,4.92,-13.4722275206407
13.8,13.6,2,2,4.93,-13.930046664522
13.8,13.6,2,2,4.94,-14.438750472169
13.8,13.6,2,2,4.95,-15.0098312535626
13.8,13.6,2,2,4.96,-15.6583788772555
13.8,13.6,2,2,4.97,-16.404733168766
13.8,13.6,2,2,4.98,-17.2772050635969
13.8,13.6,2,2,4.99,-18.3168164067612
13.8,13.6,2,2,5,-19.5861560533108
13.8,13.6,2.5,2,1,-0.50633916357179
13.8,13.6,2.5,2,1.01,-0.500523293126314
13.8,13.6,2.5,2,1.02,-0.494873622823324
13.8,13.6,2.5,2,1.03,-0.489390183370715
13.8,13.6,2.5,2,1.04,-0.484072863122075
13.8,13.6,2.5,2,1.05,-0.478921411647605
13.8,13.6,2.5,2,1.06,-0.473935443412709
13.8,13.6,2.5,2,1.07,-0.469114441555746
13.8,13.6,2.5,2,1.08,-0.464457761756854
13.8,13.6,2.5,2,1.09,-0.459964636189498
13.8,13.6,2.5,2,1.1,-0.455634177546679
13.8,13.6,2.5,2,1.11,-0.451465383133849
13.8,13.6,2.5,2,1.12,-0.447457139020549
13.8,13.6,2.5,2,1.13,-0.443608224243171
13.8,13.6,2.5,2,1.14,-0.439917315051199
13.8,13.6,2.5,2,1.15,-0.436382989189567
13.8,13.6,2.5,2,1.16,-0.433003730209957
13.8,13.6,2.5,2,1.17,-0.429777931804088
13.8,13.6,2.5,2,1.18,-0.426703902152147
13.8,13.6,2.5,2,1.19,-0.423779868279917
13.8,13.6,2.5,2,1.2,-0.421003980418276
13.8,13.6,2.5,2,1.21,-0.418374316359043
13.8,13.6,2.5,2,1.22,-0.41588888580134
13.8,13.6,2.5,2,1.23,-0.413545634683026
13.8,13.6,2.5,2,1.24,-0.411342449491892
13.8,13.6,2.5,2,1.25,-0.409277161551659
13.8,13.6,2.5,2,1.26,-0.407347551278114
13.8,13.6,2.5,2,1.27,-0.405551352400905
13.8,13.6,2.5,2,1.28,-0.403886256146925
13.8,13.6,2.5,2,1.29,-0.4023499153814
13.8,13.6,2.5,2,1.3,-0.400939948703124
13.8,13.6,2.5,2,1.31,-0.399653944490549
13.8,13.6,2.5,2,1.32,-0.398489464895775
13.8,13.6,2.5,2,1.33,-0.397444049783629
13.8,13.6,2.5,2,1.34,-0.396515220613516
13.8,13.6,2.5,2,1.35,-0.395700484261716
13.8,13.6,2.5,2,1.36,-0.394997336782384
13.8,13.6,2.5,2,1.37,-0.394403267105493
13.8,13.6,2.5,2,1.38,-0.393915760670413
13.8,13.6,2.5,2,1.39,-0.39353230299397
13.8,13.6,2.5,2,1.4,-0.393250383172128
13.8,13.6,2.5,2,1.41,-0.393067497314652
13.8,13.6,2.5,2,1.42,-0.392981151912375
13.8,13.6,2.5,2,1.43,-0.392988867136867
13.8,13.6,2.5,2,1.44,-0.393088180072614
13.8,13.6,2.5,2,1.45,-0.393276647881936
13.8,13.6,2.5,2,1.46,-0.39355185090317
13.8,13.6,2.5,2,1.47,-0.393911395682778
13.8,13.6,2.5,2,1.48,-0.394352917942267
13.8,13.6,2.5,2,1.49,-0.394874085481017
13.8,13.6,2.5,2,1.5,-0.395472601016259
13.8,13.6,2.5,2,1.51,-0.396146204961627
13.8,13.6,2.5,2,1.52,-0.396892678145921
13.8,13.6,2.5,2,1.53,-0.397709844473834
13.8,13.6,2.5,2,1.54,-0.398595573530545
13.8,13.6,2.5,2,1.55,-0.399547783132328
13.8,13.6,2.5,2,1.56,-0.400564441825334
13.8,13.6,2.5,2,1.57,-0.401643571334975
13.8,13.6,2.5,2,1.58,-0.402783248968389
13.8,13.6,2.5,2,1.59,-0.403981609972665
13.8,13.6,2.5,2,1.6,-0.405236849851567
13.8,13.6,2.5,2,1.61,-0.406547226643707
13.8,13.6,2.5,2,1.62,-0.407911063165191
13.8,13.6,2.5,2,1.63,-0.409326749219851
13.8,13.6,2.5,2,1.64,-0.410792743780415
13.8,13.6,2.5,2,1.65,-0.412307577143948
13.8,13.6,2.5,2,1.66,-0.413869853065125
13.8,13.6,2.5,2,1.67,-0.415478250870957
13.8,13.6,2.5,2,1.68,-0.417131527560703
13.8,13.6,2.5,2,1.69,-0.418828519894925
13.8,13.6,2.5,2,1.7,-0.420568146477587
13.8,13.6,2.5,2,1.71,-0.422349409835409
13.8,13.6,2.5,2,1.72,-0.424171398498697
13.8,13.6,2.5,2,1.73,-0.426033289088044
13.8,13.6,2.5,2,1.74,-0.427934348411421
13.8,13.6,2.5,2,1.75,-0.429873935576389
13.8,13.6,2.5,2,1.76,-0.431851504122145
13.8,13.6,2.5,2,1.77,-0.433866604176507
13.8,13.6,2.5,2,1.78,-0.435918884642881
13.8,13.6,2.5,2,1.79,-0.438008095422578
13.8,13.6,2.5,2,1.8,-0.440134089678007
13.8,13.6,2.5,2,1.81,-0.442296826142379
13.8,13.6,2.5,2,1.82,-0.444496371481871
13.8,13.6,2.5,2,1.83,-0.446732902716395
13.8,13.6,2.5,2,1.84,-0.449006709705291
13.8,13.6,2.5,2,1.85,-0.451318197704615
13.8,13.6,2.5,2,1.86,-0.453667890002847
13.8,13.6,2.5,2,1.87,-0.456056430642269
13.8,13.6,2.5,2,1.88,-0.458484587233441
13.8,13.6,2.5,2,1.89,-0.460953253870628
13.8,13.6,2.5,2,1.9,-0.46346345415632
13.8,13.6,2.5,2,1.91,-0.466016344343456
13.8,13.6,2.5,2,1.92,-0.468613216604242
13.8,13.6,2.5,2,1.93,-0.471255502435039
13.8,13.6,2.5,2,1.94,-0.473944776207166
13.8,13.6,2.5,2,1.95,-0.476682758874013
13.8,13.6,2.5,2,1.96,-0.479471321845384
13.8,13.6,2.5,2,1.97,-0.482312491040621
13.8,13.6,2.5,2,1.98,-0.485208451132647
13.8,13.6,2.5,2,1.99,-0.488161549995753
