"Height [mm]","Radius [mm]","Freq [GHz]","dB(S(1,1)) []"
14.8,9.8,4.08,-6.33913353578965
14.8,9.8,4.09,-6.39015293409205
14.8,9.8,4.1,-6.44225476473638
14.8,9.8,4.11,-6.49545090842936
14.8,9.8,4.12,-6.54975555202982
14.8,9.8,4.13,-6.60518522567949
14.8,9.8,4.14,-6.66175884254147
14.8,9.8,4.15,-6.71949774145126
14.8,9.8,4.16,-6.77842573276901
14.8,9.8,4.17,-6.83856914771062
14.8,9.8,4.18,-6.89995689142756
14.8,9.8,4.19,-6.96262050010208
14.8,9.8,4.2,-7.02659420232456
14.8,9.8,4.21,-7.0919149850243
14.8,9.8,4.22,-7.1586226642325
14.8,9.8,4.23,-7.2267599609684
14.8,9.8,4.24,-7.29637258255517
14.8,9.8,4.25,-7.36750930969266
14.8,9.8,4.26,-7.4402220896383
14.8,9.8,4.27,-7.51456613587767
14.8,9.8,4.28,-7.59060003470082
14.8,9.8,4.29,-7.6683858591417
14.8,9.8,4.3,-7.74798929078563
14.8,9.8,4.31,-7.82947975000434
14.8,9.8,4.32,-7.91293053524152
14.8,9.8,4.33,-7.99841897204416
14.8,9.8,4.34,-8.08602657261732
14.8,9.8,4.35,-8.17583920677491
14.8,9.8,4.36,-8.26794728526613
14.8,9.8,4.37,-8.36244595658027
14.8,9.8,4.38,-8.45943531847141
14.8,9.8,4.39,-8.55902064560367
14.8,9.8,4.4,-8.66131263489692
14.8,9.8,4.41,-8.76642767035775
14.8,9.8,4.42,-8.87448810941209
14.8,9.8,4.43,-8.9856225930186
14.8,9.8,4.44,-9.09996638214022
14.8,9.8,4.45,-9.21766172348803
14.8,9.8,4.46,-9.33885824783414
14.8,9.8,4.47,-9.46371340462125
14.8,9.8,4.48,-9.59239293708521
14.8,9.8,4.49,-9.72507140265656
14.8,9.8,4.5,-9.86193274402855
14.8,9.8,4.51,-10.0031709169764
14.8,9.8,4.52,-10.1489905817969
14.8,9.8,4.53,-10.2996078661157
14.8,9.8,4.54,-10.4552512077878
14.8,9.8,4.55,-10.6161622877062
14.8,9.8,4.56,-10.7825970635326
14.8,9.8,4.57,-10.9548269166804
14.8,9.8,4.58,-11.1331399262995
14.8,9.8,4.59,-11.3178422855299
14.8,9.8,4.6,-11.5092598768631
14.8,9.8,4.61,-11.7077400250294
14.8,9.8,4.62,-11.9136534473167
14.8,9.8,4.63,-12.1273964224756
14.8,9.8,4.64,-12.3493932001382
14.8,9.8,4.65,-12.5800986726114
14.8,9.8,4.66,-12.8200013294517
14.8,9.8,4.67,-13.0696265115332
14.8,9.8,4.68,-13.3295399741148
14.8,9.8,4.69,-13.6003517557596
14.8,9.8,4.7,-13.8827203289184
14.8,9.8,4.71,-14.1773569741178
14.8,9.8,4.72,-14.4850302662018
14.8,9.8,4.73,-14.8065704776124
14.8,9.8,4.74,-15.1428735743908
14.8,9.8,4.75,-15.4949042809918
14.8,9.8,4.76,-15.8636973824265
14.8,9.8,4.77,-16.2503559582512
14.8,9.8,4.78,-16.6560445119314
14.8,9.8,4.79,-17.0819738308826
14.8,9.8,4.8,-17.5293726709689
14.8,9.8,4.81,-17.9994386758769
14.8,9.8,4.82,-18.4932568290721
14.8,9.8,4.83,-19.0116675051592
14.8,9.8,4.84,-19.5550569586732
14.8,9.8,4.85,-20.1230299981565
14.8,9.8,4.86,-20.7139075672006
14.8,9.8,4.87,-21.3239738940949
14.8,9.8,4.88,-21.9463899319622
14.8,9.8,4.89,-22.5697220892394
14.8,9.8,4.9,-23.1761725649145
14.8,9.8,4.91,-23.7399437012184
14.8,9.8,4.92,-24.2267950360969
14.8,9.8,4.93,-24.5965337309231
14.8,9.8,4.94,-24.8099990604298
14.8,9.8,4.95,-24.8397566721333
14.8,9.8,4.96,-24.6797302210598
14.8,9.8,4.97,-24.3475554231037
14.8,9.8,4.98,-23.8779360468732
14.8,9.8,4.99,-23.311666530875
14.8,9.8,5,-22.686463271864
14.8,9.8,5.01,-22.0323516337408
14.8,9.8,5.02,-21.3708945143383
14.8,9.8,5.03,-20.7164158639869
14.8,9.8,5.04,-20.0777909806625
14.8,9.8,5.05,-19.4600927014127
14.8,9.8,5.06,-18.8658683250623
14.8,9.8,5.07,-18.296048921861
14.8,9.8,5.08,-17.750566332264
14.8,9.8,5.09,-17.2287596663709
14.8,9.8,5.1,-16.7296378376843
14.8,9.8,5.11,-16.2520464228172
14.8,9.8,5.12,-15.7947719927929
14.8,9.8,5.13,-15.3566060011167
14.8,9.8,5.14,-14.9363827105045
14.8,9.8,5.15,-14.5330005738832
14.8,9.8,5.16,-14.1454331638377
14.8,9.8,5.17,-13.7727335843708
14.8,9.8,5.18,-13.414034898207
14.8,9.8,5.19,-13.068548195256
14.8,9.8,5.2,-12.7355593392047
14.8,9.8,5.21,-12.4144250469589
14.8,9.8,5.22,-12.1045687071364
14.8,9.8,5.23,-11.8054761822006
14.8,9.8,5.24,-11.516691733809
14.8,9.8,5.25,-11.2378141429137
14.8,9.8,5.26,-10.9684930523372
14.8,9.8,5.27,-10.7084255316292
14.8,9.8,5.28,-10.4573528465731
14.8,9.8,5.29,-10.2150574052204
14.8,9.8,5.3,-9.98135984648955
14.8,9.8,5.31,-9.75611623470034
14.8,9.8,5.32,-9.53921532299989
14.8,9.8,5.33,-9.33057584988983
14.8,9.8,5.34,-9.13014383565214
14.8,9.8,5.35,-8.93788984919879
14.8,9.8,5.36,-8.75380622062699
14.8,9.8,5.37,-8.57790418048119
14.8,9.8,5.38,-8.41021091333872
14.8,9.8,5.39,-8.25076652075855
14.8,9.8,5.4,-8.09962089672998
14.8,9.8,5.41,-7.95683052733511
14.8,9.8,5.42,-7.82245523513687
14.8,9.8,5.43,-7.69655489749024
14.8,9.8,5.44,-7.57918617616288
14.8,9.8,5.45,-7.47039930290484
14.8,9.8,5.46,-7.37023497148069
14.8,9.8,5.47,-7.27872139073274
14.8,9.8,5.48,-7.19587155510536
14.8,9.8,5.49,-7.12168078843919
14.8,9.8,5.5,-7.0561246135854
14.8,9.8,5.51,-6.99915699449546
14.8,9.8,5.52,-6.95070898908399
14.8,9.8,5.53,-6.91068784069223
14.8,9.8,5.54,-6.87897652389902
14.8,9.8,5.55,-6.85543374736187
14.8,9.8,5.56,-6.83989440302724
14.8,9.8,5.57,-6.83217043814616
14.8,9.8,5.58,-6.83205211475535
14.8,9.8,5.59,-6.83930961122716
14.8,9.8,5.6,-6.85369491261381
14.8,9.8,5.61,-6.87494393110589
14.8,9.8,5.62,-6.90277879511127
14.8,9.8,5.63,-6.93691024518603
14.8,9.8,5.64,-6.97704007711104
14.8,9.8,5.65,-7.02286357648101
14.8,9.8,5.66,-7.07407189485236
14.8,9.8,5.67,-7.13035432433002
14.8,9.8,5.68,-7.19140043501064
14.8,9.8,5.69,-7.25690204750359
14.8,9.8,5.7,-7.32655502045419
14.8,9.8,5.71,-7.40006084027262
14.8,9.8,5.72,-7.47712800690105
14.8,9.8,5.73,-7.55747321525958
14.8,9.8,5.74,-7.64082233691506
14.8,9.8,5.75,-7.72691121048154
14.8,9.8,5.76,-7.81548625230918
14.8,9.8,5.77,-7.90630490120864
14.8,9.8,5.78,-7.99913591237599
14.8,9.8,5.79,-8.09375951642877
14.8,9.8,5.8,-8.18996745964725
14.8,9.8,5.81,-8.28756294124191
14.8,9.8,5.82,-8.38636046284278
14.8,9.8,5.83,-8.48618560452021
14.8,9.8,5.84,-8.58687474058317
14.8,9.8,5.85,-8.68827470722923
14.8,9.8,5.86,-8.79024243289734
14.8,9.8,5.87,-8.89264454094691
14.8,9.8,5.88,-8.99535693308861
14.8,9.8,5.89,-9.09826436085134
14.8,9.8,5.9,-9.20125999130073
14.8,9.8,5.91,-9.30424497224339
14.8,9.8,5.92,-9.4071280012581
14.8,9.8,5.93,-9.5098249020968
14.8,9.8,5.94,-9.61225821129128
14.8,9.8,5.95,-9.71435677718053
14.8,9.8,5.96,-9.81605537303785
14.8,9.8,5.97,-9.91729432551488
14.8,9.8,5.98,-10.0180191592284
14.8,9.8,5.99,-10.1181802579876
14.8,9.8,6,-10.2177325428848
14.8,10,3,-3.35597892096081
14.8,10,3.01,-3.40242955530042
14.8,10,3.02,-3.45024652875291
14.8,10,3.03,-3.49943858446262
14.8,10,3.04,-3.55001129096598
14.8,10,3.05,-3.60196629087798
14.8,10,3.06,-3.65530043911824
14.8,10,3.07,-3.71000482196783
14.8,10,3.08,-3.76606364951724
14.8,10,3.09,-3.82345301614475
14.8,10,3.1,-3.88213952677226
14.8,10,3.11,-3.94207879102784
14.8,10,3.12,-4.00321379336283
14.8,10,3.13,-4.06547315489173
14.8,10,3.14,-4.1287693124827
14.8,10,3.15,-4.19299665260362
14.8,10,3.16,-4.25802965168099
14.8,10,3.17,-4.32372109113427
14.8,10,3.18,-4.38990043341283
14.8,10,3.19,-4.45637246453361
14.8,10,3.2,-4.52291632758492
14.8,10,3.21,-4.58928508868189
14.8,10,3.22,-4.65520598961452
14.8,10,3.23,-4.72038154706446
14.8,10,3.24,-4.78449165352924
14.8,10,3.25,-4.84719681662224
14.8,10,3.26,-4.90814263819872
14.8,10,3.27,-4.96696558074244
14.8,10,3.28,-5.02329999527854
14.8,10,3.29,-5.07678629483309
14.8,10,3.3,-5.12708005523189
14.8,10,3.31,-5.17386171914335
14.8,10,3.32,-5.21684648092716
14.8,10,3.33,-5.25579385207544
14.8,10,3.34,-5.29051636291094
14.8,10,3.35,-5.32088685661946
14.8,10,3.36,-5.3468438829731
14.8,10,3.37,-5.36839480113264
14.8,10,3.38,-5.38561634626629
14.8,10,3.39,-5.39865258913129
14.8,10,3.4,-5.4077104021068
14.8,10,3.41,-5.41305271848118
14.8,10,3.42,-5.41499001478026
14.8,10,3.43,-5.41387054405645
14.8,10,3.44,-5.41006989369784
14.8,10,3.45,-5.40398043433757
14.8,10,3.46,-5.39600117344779
14.8,10,3.47,-5.38652843962946
14.8,10,3.48,-5.37594771530317
14.8,10,3.49,-5.36462682032529
14.8,10,3.5,-5.35291053895962
14.8,10,3.51,-5.34111668651774
14.8,10,3.52,-5.32953353523538
14.8,10,3.53,-5.31841846368221
14.8,10,3.54,-5.3079976596426
14.8,10,3.55,-5.29846669052039
14.8,10,3.56,-5.28999175442336
14.8,10,3.57,-5.28271143531748
14.8,10,3.58,-5.27673880329842
14.8,10,3.59,-5.2721637228758
14.8,10,3.6,-5.2690552555999
14.8,10,3.61,-5.2674640664527
14.8,10,3.62,-5.26742476486311
14.8,10,3.63,-5.26895813020927
14.8,10,3.64,-5.27207318787078
14.8,10,3.65,-5.27676911522743
14.8,10,3.66,-5.28303696760901
14.8,10,3.67,-5.2908612223491
14.8,10,3.68,-5.30022114511184
14.8,10,3.69,-5.31109198689132
14.8,10,3.7,-5.32344602286239
14.8,10,3.71,-5.33725344589642
14.8,10,3.72,-5.35248312831309
14.8,10,3.73,-5.36910326554594
14.8,10,3.74,-5.38708191504252
14.8,10,3.75,-5.40638744304738
14.8,10,3.76,-5.42698889104555
14.8,10,3.77,-5.44885627266323
14.8,10,3.78,-5.4719608107979
14.8,10,3.79,-5.49627512372851
14.8,10,3.8,-5.52177336797047
14.8,10,3.81,-5.54843134471137
14.8,10,3.82,-5.57622657580399
14.8,10,3.83,-5.60513835450962
14.8,10,3.84,-5.63514777547929
14.8,10,3.85,-5.66623774783044
14.8,10,3.86,-5.6983929946204
14.8,10,3.87,-5.73160004152871
14.8,10,3.88,-5.76584719713423
14.8,10,3.89,-5.80112452680302
14.8,10,3.9,-5.83742382188418
14.8,10,3.91,-5.87473856563657
14.8,10,3.92,-5.913063897076
14.8,10,3.93,-5.95239657373312
14.8,10,3.94,-5.99273493414416
14.8,10,3.95,-6.03407886075495
14.8,10,3.96,-6.07642974379972
14.8,10,3.97,-6.11979044661781
14.8,10,3.98,-6.16416527278919
14.8,10,3.99,-6.20955993540294
14.8,10,4,-6.2559815287184
14.8,10,4.01,-6.30343850243502
14.8,10,4.02,-6.3519406387522
14.8,10,4.03,-6.40149903237441
14.8,10,4.04,-6.45212607359667
14.8,10,4.05,-6.50383543459156
14.8,10,4.06,-6.55664205901
14.8,10,4.07,-6.61056215500318
14.8,10,4.08,-6.66561319177232
14.8,10,4.09,-6.7218138997549
14.8,10,4.1,-6.77918427456144
14.8,10,4.11,-6.83774558478493
14.8,10,4.12,-6.89752038381462
14.8,10,4.13,-6.95853252579922
14.8,10,4.14,-7.02080718591834
14.8,10,4.15,-7.08437088513804
14.8,10,4.16,-7.14925151964505
14.8,10,4.17,-7.21547839517477
14.8,10,4.18,-7.28308226647131
14.8,10,4.19,-7.35209538214277
14.8,10,4.2,-7.42255153520283
14.8,10,4.21,-7.49448611961984
14.8,10,4.22,-7.56793619322783
14.8,10,4.23,-7.64294054739002
14.8,10,4.24,-7.71953978384556
14.8,10,4.25,-7.79777639921404
14.8,10,4.26,-7.87769487768005
14.8,10,4.27,-7.95934179243425
14.8,10,4.28,-8.04276591650533
14.8,10,4.29,-8.12801834368288
14.8,10,4.3,-8.21515262030344
14.8,10,4.31,-8.30422488875233
14.8,10,4.32,-8.39529404362341
14.8,10,4.33,-8.48842190157901
14.8,10,4.34,-8.58367338606418
14.8,10,4.35,-8.68111672815481
14.8,10,4.36,-8.78082368495962
14.8,10,4.37,-8.8828697771551
14.8,10,4.38,-8.98733454741018
14.8,10,4.39,-9.09430184165972
14.8,10,4.4,-9.20386011541318
14.8,10,4.41,-9.31610276754365
14.8,10,4.42,-9.43112850429552
14.8,10,4.43,-9.54904173658221
14.8,10,4.44,-9.66995301402583
14.8,10,4.45,-9.79397949962347
14.8,10,4.46,-9.92124548942096
14.8,10,4.47,-10.0518829821423
14.8,10,4.48,-10.1860323043742
14.8,10,4.49,-10.3238427976531
14.8,10,4.5,-10.4654735746645
14.8,10,4.51,-10.6110943527578
14.8,10,4.52,-10.7608863741257
14.8,10,4.53,-10.9150434233269
14.8,10,4.54,-11.0737729543683
14.8,10,4.55,-11.2372973413436
14.8,10,4.56,-11.4058552687013
14.8,10,4.57,-11.579703279617
14.8,10,4.58,-11.7591175037451
14.8,10,4.59,-11.944395588881
14.8,10,4.6,-12.13585886484
14.8,10,4.61,-12.3338547722519
14.8,10,4.62,-12.5387595940446
14.8,10,4.63,-12.7509815332475
14.8,10,4.64,-12.9709641874512
14.8,10,4.65,-13.1991904778781
14.8,10,4.66,-13.4361870995407
14.8,10,4.67,-13.6825295683018
14.8,10,4.68,-13.9388479505281
14.8,10,4.69,-14.2058333708661
14.8,10,4.7,-14.484245402369
14.8,10,4.71,-14.7749204487769
14.8,10,4.72,-15.0787812277436
14.8,10,4.73,-15.3968474502563
14.8,10,4.74,-15.7302477553101
14.8,10,4.75,-16.0802328829292
14.8,10,4.76,-16.4481899238645
14.8,10,4.77,-16.8356572214473
14.8,10,4.78,-17.2443390360828
14.8,10,4.79,-17.6761182715642
14.8,10,4.8,-18.1330641560668
14.8,10,4.81,-18.6174293379542
14.8,10,4.82,-19.1316266465025
14.8,10,4.83,-19.6781684739358
14.8,10,4.84,-20.2595391037809
14.8,10,4.85,-20.8779485430761
14.8,10,4.86,-21.5348794563869
14.8,10,4.87,-22.230278214602
14.8,10,4.88,-22.9611494195027
14.8,10,4.89,-23.7192003618807
14.8,10,4.9,-24.4871288339932
14.8,10,4.91,-25.2334427517293
14.8,10,4.92,-25.9070364006041
14.8,10,4.93,-26.4359731114045
14.8,10,4.94,-26.7386875023931
14.8,10,4.95,-26.7523113512508
14.8,10,4.96,-26.4644835112347
14.8,10,4.97,-25.9205725936729
14.8,10,4.98,-25.1988093829043
14.8,10,4.99,-24.3775411265696
14.8,10,5,-23.5168656287578
14.8,10,5.01,-22.655855371303
14.8,10,5.02,-21.8170462710394
14.8,10,5.03,-21.0120007997702
14.8,10,5.04,-20.2456493511152
14.8,10,5.05,-19.5191554730116
14.8,10,5.06,-18.8316613174452
14.8,10,5.07,-18.1813053218232
14.8,10,5.08,-17.5657984086882
14.8,10,5.09,-16.9827412829471
14.8,10,5.1,-16.4297926388563
14.8,10,5.11,-15.9047525734116
14.8,10,5.12,-15.4055983990721
14.8,10,5.13,-14.9304942509397
14.8,10,5.14,-14.4777867503514
14.8,10,5.15,-14.0459937161836
14.8,10,5.16,-13.6337898712536
14.8,10,5.17,-13.2399917317927
14.8,10,5.18,-12.8635428519637
14.8,10,5.19,-12.5035000114271
14.8,10,5.2,-12.1590206019242
14.8,10,5.21,-11.829351284004
14.8,10,5.22,-11.5138178860896
14.8,10,5.23,-11.2118164690233
14.8,10,5.24,-10.9228054588103
14.8,10,5.25,-10.6462987459492
14.8,10,5.26,-10.3818596541108
14.8,10,5.27,-10.1290956896997
14.8,10,5.28,-9.88765399452475
14.8,10,5.29,-9.65721743504121
14.8,10,5.3,-9.4375012726876
14.8,10,5.31,-9.22825037038892
14.8,10,5.32,-9.0292369002386
14.8,10,5.33,-8.84025852673364
14.8,10,5.34,-8.66113704882267
14.8,10,5.35,-8.49171749257791
14.8,10,5.36,-8.33186765465833
14.8,10,5.37,-8.18147810501886
14.8,10,5.38,-8.04046266561313
14.8,10,5.39,-7.90875939011983
14.8,10,5.4,-7.78633207783454
14.8,10,5.41,-7.67317236240236
14.8,10,5.42,-7.56930242224261
14.8,10,5.43,-7.47477836295102
14.8,10,5.44,-7.38969432035712
14.8,10,5.45,-7.31418732255269
14.8,10,5.46,-7.24844292424954
14.8,10,5.47,-7.19270157826479
14.8,10,5.48,-7.14726562313816
14.8,10,5.49,-7.11250662265144
14.8,10,5.5,-7.08887256310627
14.8,10,5.51,-7.07689405666434
14.8,10,5.52,-7.07718815907258
14.8,10,5.53,-7.09045761955562
14.8,10,5.54,-7.11748226546259
14.8,10,5.55,-7.15909772678194
14.8,10,5.56,-7.21615483637419
14.8,10,5.57,-7.28945098135216
14.8,10,5.58,-7.37962295732367
14.8,10,5.59,-7.48699062774975
14.8,10,5.6,-7.6113439582814
14.8,10,5.61,-7.7516758448152
14.8,10,5.62,-7.90588309811826
14.8,10,5.63,-8.07048984590886
14.8,10,5.64,-8.2404872853993
14.8,10,5.65,-8.40941516169047
14.8,10,5.66,-8.56980357340336
14.8,10,5.67,-8.7140159491358
14.8,10,5.68,-8.83538046439805
14.8,10,5.69,-8.92932483109119
14.8,10,5.7,-8.99414940733521
14.8,10,5.71,-9.03117244436481
14.8,10,5.72,-9.04422721873307
14.8,10,5.73,-9.03873715535598
14.8,10,5.74,-9.02070049561648
14.8,10,5.75,-8.9958553413752
14.8,10,5.76,-8.96915048005445
14.8,10,5.77,-8.944514956517
14.8,10,5.78,-8.92484791182532
14.8,10,5.79,-8.9121361328033
14.8,10,5.8,-8.90762459889955
14.8,10,5.81,-8.91199204193891
14.8,10,5.82,-8.92550663574058
14.8,10,5.83,-8.94815258189045
14.8,10,5.84,-8.97972721305237
14.8,10,5.85,-9.01991234271688
14.8,10,5.86,-9.06832489022164
14.8,10,5.87,-9.1245516819146
14.8,10,5.88,-9.18817260940754
14.8,10,5.89,-9.25877546004946
14.8,10,5.9,-9.3359649297388
14.8,10,5.91,-9.41936765937918
14.8,10,5.92,-9.50863461448317
14.8,10,5.93,-9.60344173615138
14.8,10,5.94,-9.70348950604762
14.8,10,5.95,-9.80850186353132
14.8,10,5.96,-9.91822476890556
14.8,10,5.97,-10.0324246062677
14.8,10,5.98,-10.1508865502125
14.8,10,5.99,-10.2734129734333
14.8,10,6,-10.3998219404645
15,8,3,-2.74170805672224
15,8,3.01,-2.76512418534984
15,8,3.02,-2.78890315241664
15,8,3.03,-2.81305215114098
15,8,3.04,-2.83757866042725
15,8,3.05,-2.86249045535708
15,8,3.06,-2.887795618002
15,8,3.07,-2.91350254855863
15,8,3.08,-2.93961997680585
15,8,3.09,-2.9661569738812
15,8,3.1,-2.99312296437162
15,8,3.11,-3.02052773871079
15,8,3.12,-3.04838146587211
15,8,3.13,-3.07669470634286
15,8,3.14,-3.10547842536063
15,8,3.15,-3.13474400638852
15,8,3.16,-3.16450326479967
15,8,3.17,-3.19476846173582
15,8,3.18,-3.2255523180967
15,8,3.19,-3.25686802860936
15,8,3.2,-3.28872927591663
15,8,3.21,-3.32115024461353
15,8,3.22,-3.3541456351481
15,8,3.23,-3.38773067748938
15,8,3.24,-3.42192114444981
15,8,3.25,-3.45673336453172
15,8,3.26,-3.4921842341477
15,8,3.27,-3.52829122904248
15,8,3.28,-3.5650724147188
15,8,3.29,-3.60254645564173
15,8,3.3,-3.64073262296432
15,8,3.31,-3.67965080048221
15,8,3.32,-3.71932148848537
15,8,3.33,-3.75976580513144
15,8,3.34,-3.80100548491591
15,8,3.35,-3.84306287376022
15,8,3.36,-3.88596092017874
15,8,3.37,-3.92972316191848
15,8,3.38,-3.97437370739259
15,8,3.39,-4.01993721114705
15,8,3.4,-4.06643884251174
15,8,3.41,-4.11390424648998
15,8,3.42,-4.16235949583497
15,8,3.43,-4.21183103314703
15,8,3.44,-4.2623456017025
15,8,3.45,-4.31393016359234
15,8,3.46,-4.36661180360786
15,8,3.47,-4.42041761716209
15,8,3.48,-4.47537458037959
15,8,3.49,-4.53150940032654
15,8,3.5,-4.58884834318895
15,8,3.51,-4.64741703804307
15,8,3.52,-4.70724025370226
15,8,3.53,-4.76834164597437
15,8,3.54,-4.83074347252958
15,8,3.55,-4.89446627246932
15,8,3.56,-4.95952850761244
15,8,3.57,-5.02594616248842
15,8,3.58,-5.09373230006476
15,8,3.59,-5.16289657035395
15,8,3.6,-5.23344466926867
15,8,3.61,-5.30537774544499
15,8,3.62,-5.37869175326328
15,8,3.63,-5.45337675099713
15,8,3.64,-5.52941614394867
15,8,3.65,-5.60678587362306
15,8,3.66,-5.68545355549779
15,8,3.67,-5.76537756979408
15,8,3.68,-5.84650611189974
15,8,3.69,-5.92877621175821
15,8,3.7,-6.01211273465373
15,8,3.71,-6.09642737939739
15,8,3.72,-6.18161769394175
15,8,3.73,-6.26756613288125
15,8,3.74,-6.35413918605101
15,8,3.75,-6.44118661238637
15,8,3.76,-6.52854081816108
15,8,3.77,-6.61601642342092
15,8,3.78,-6.70341006454051
15,8,3.79,-6.79050048393638
15,8,3.8,-6.87704895958803
15,8,3.81,-6.96280012660349
15,8,3.82,-7.04748324004631
15,8,3.83,-7.13081392205485
15,8,3.84,-7.21249642644376
15,8,3.85,-7.29222644013577
15,8,3.86,-7.36969442281347
15,8,3.87,-7.44458946430112
15,8,3.88,-7.51660361397751
15,8,3.89,-7.58543660901522
15,8,3.9,-7.65080089993504
15,8,3.91,-7.71242684476437
15,8,3.92,-7.77006791920836
15,8,3.93,-7.82350577201756
15,8,3.94,-7.87255494438468
15,8,3.95,-7.91706707154967
15,8,3.96,-7.95693439499531
15,8,3.97,-7.99209243493812
15,8,3.98,-8.02252170449384
15,8,3.99,-8.04824838711714
15,8,4,-8.06934394496667
15,8,4.01,-8.08592367437164
15,8,4.02,-8.09814427194019
15,8,4.03,-8.1062005175436
15,8,4.04,-8.11032121544134
15,8,4.05,-8.11076456000899
15,8,4.06,-8.10781310673271
15,8,4.07,-8.10176853222931
15,8,4.08,-8.09294635989138
15,8,4.09,-8.08167081195535
15,8,4.1,-8.06826992646157
15,8,4.11,-8.05307105105238
15,8,4.12,-8.03639679713339
15,8,4.13,-8.01856150965441
15,8,4.14,-7.99986828131908
15,8,4.15,-7.98060651661984
15,8,4.16,-7.96105003147713
15,8,4.17,-7.94145565877406
15,8,4.18,-7.92206231871315
15,8,4.19,-7.90309050540503
15,8,4.2,-7.88474213698374
15,8,4.21,-7.86720071527921
15,8,4.22,-7.85063174208676
15,8,4.23,-7.83518334178847
15,8,4.24,-7.82098704398739
15,8,4.25,-7.80815868446442
15,8,4.26,-7.79679938779092
15,8,4.27,-7.78699660003393
15,8,4.28,-7.77882514495892
15,8,4.29,-7.77234828181061
15,8,4.3,-7.76761874703702
15,8,4.31,-7.76467976615807
15,8,4.32,-7.76356602534644
15,8,4.33,-7.76430459518765
15,8,4.34,-7.76691580153878
15,8,4.35,-7.77141404044422
15,8,4.36,-7.77780853573141
15,8,4.37,-7.78610403924068
15,8,4.38,-7.79630147468622
15,8,4.39,-7.80839852693888
15,8,4.4,-7.82239017910577
15,8,4.41,-7.83826920019183
15,8,4.42,-7.85602658639461
15,8,4.43,-7.87565195923569
15,8,4.44,-7.89713392379087
15,8,4.45,-7.92046039027032
15,8,4.46,-7.94561886213361
15,8,4.47,-7.97259669381899
15,8,4.48,-8.00138132103201
15,8,4.49,-8.03196046638614
15,8,4.5,-8.06432232302388
15,8,4.51,-8.09845571867815
15,8,4.52,-8.13435026246417
15,8,4.53,-8.171996476526
15,8,4.54,-8.21138591450148
15,8,4.55,-8.25251126861673
15,8,4.56,-8.29536646707779
15,8,4.57,-8.33994676329341
15,8,4.58,-8.38624881833999
15,8,4.59,-8.43427077796708
15,8,4.6,-8.48401234534021
15,8,4.61,-8.5354748506266
15,8,4.62,-8.58866131844844
15,8,4.63,-8.6435765341577
15,8,4.64,-8.70022710982505
15,8,4.65,-8.75862155078414
15,8,4.66,-8.81877032352922
15,8,4.67,-8.88068592573046
15,8,4.68,-8.94438295910555
15,8,4.69,-9.00987820586896
15,8,4.7,-9.07719070947102
15,8,4.71,-9.14634186033749
15,8,4.72,-9.21735548732782
15,8,4.73,-9.29025795564421
15,8,4.74,-9.36507827194776
15,8,4.75,-9.44184819746876
15,8,4.76,-9.52060236993951
15,8,4.77,-9.6013784352276
15,8,4.78,-9.68421718960758
15,8,4.79,-9.76916273368015
15,8,4.8,-9.85626263902999
15,8,4.81,-9.94556812880926
15,8,4.82,-10.0371342735429
15,8,4.83,-10.1310202035778
15,8,4.84,-10.2272893397399
15,8,4.85,-10.3260096439272
15,8,4.86,-10.4272538915502
15,8,4.87,-10.5310999679413
15,8,4.88,-10.6376311910949
15,8,4.89,-10.7469366633673
15,8,4.9,-10.8591116550759
15,8,4.91,-10.9742580232851
15,8,4.92,-11.0924846694638
15,8,4.93,-11.213908040153
15,8,4.94,-11.3386526752958
15,8,4.95,-11.4668518094711
15,8,4.96,-11.5986480319428
15,8,4.97,-11.7341940122019
15,8,4.98,-11.8736532985559
15,8,4.99,-12.0172011983161
15,8,5,-12.1650257492849
15,8,5.01,-12.3173287935437
15,8,5.02,-12.4743271660447
15,8,5.03,-12.6362540122069
15,8,5.04,-12.8033602506626
15,8,5.05,-12.9759161994993
15,8,5.06,-13.1542133868346
15,8,5.07,-13.3385665693533
15,8,5.08,-13.5293159855454
15,8,5.09,-13.7268298737942
15,8,5.1,-13.9315072891287
15,8,5.11,-14.1437812562798
15,8,5.12,-14.3641223004607
15,8,5.13,-14.5930424007003
15,8,5.14,-14.8310994130148
15,8,5.15,-15.0789020112657
15,8,5.16,-15.3371151906996
15,8,5.17,-15.6064663704474
15,8,5.18,-15.8877521127618
15,8,5.19,-16.1818454422616
15,8,5.2,-16.4897036879593
15,8,5.21,-16.8123766684435
15,8,5.22,-17.1510148706754
15,8,5.23,-17.5068769941628
15,8,5.24,-17.8813357779133
15,8,5.25,-18.2758802886683
15,8,5.26,-18.6921116476098
15,8,5.27,-19.1317272179889
15,8,5.28,-19.5964850926522
15,8,5.29,-20.0881355387978
15,8,5.3,-20.6082976569305
15,8,5.31,-21.1582460383783
15,8,5.32,-21.7385511011754
15,8,5.33,-22.3484852986682
15,8,5.34,-22.9850651303582
15,8,5.35,-23.6415560443204
15,8,5.36,-24.3052664355116
15,8,5.37,-24.9546177509227
15,8,5.38,-25.5560495647419
15,8,5.39,-26.0625966318965
15,8,5.4,-26.4176690061467
15,8,5.41,-26.567469997031
15,8,5.42,-26.4799709227965
15,8,5.43,-26.1592754041162
15,8,5.44,-25.6436840954592
15,8,5.45,-24.9891571497317
15,8,5.46,-24.2510719286465
15,8,5.47,-23.4737418529285
